3500000	4750000	4.3578486
3750000	4750000	7.979683
4000000	4750000	8.668234
4250000	4750000	9.6742115
4500000	4750000	21.27987
4750000	4750000	65.15817
750000	5000000	1.5951393
1750000	5000000	1.3153979
2250000	5000000	1.4077626
2500000	5000000	1.1705164
2750000	5000000	6.1468306
3000000	5000000	1.491259
3250000	5000000	3.0754967
3500000	5000000	1.1920277
4000000	5000000	8.298755
4250000	5000000	3.9693654
4500000	5000000	5.174051
4750000	5000000	18.914305
5000000	5000000	92.33137
500000	5250000	1.7438657
1750000	5250000	1.00954
2500000	5250000	0.8983465
2750000	5250000	2.358781
3000000	5250000	6.8670573
3250000	5250000	1.1801893
3500000	5250000	3.6594238
3750000	5250000	3.3503966
4000000	5250000	6.3691177
4250000	5250000	9.139211
4500000	5250000	8.934691
4750000	5250000	18.98289
5000000	5250000	20.770002
5250000	5250000	80.64036
2250000	5500000	1.0719044
2500000	5500000	2.673778
2750000	5500000	1.1700863
3000000	5500000	5.6774025
3250000	5500000	4.6835146
3500000	5500000	3.6305544
3750000	5500000	4.9859476
4000000	5500000	7.221567
4250000	5500000	7.0521975
4500000	5500000	7.8792934
4750000	5500000	9.970482
5000000	5500000	12.121263
5250000	5500000	13.954218
5500000	5500000	69.220665
1250000	5750000	1.0850686
2000000	5750000	2.9340596
2250000	5750000	2.030104
2500000	5750000	0.84398806
2750000	5750000	3.324079
3000000	5750000	5.3762803
3250000	5750000	2.2175534
3500000	5750000	1.7189972
3750000	5750000	3.1476662
4000000	5750000	5.9837265
4250000	5750000	3.81609
4500000	5750000	5.5960393
4750000	5750000	4.1962934
5000000	5750000	5.739183
5250000	5750000	7.047522
5500000	5750000	17.479809
5750000	5750000	78.625336
1250000	6000000	1.0198869
1500000	6000000	0.8294214
1750000	6000000	0.8914783
2000000	6000000	1.8385376
2250000	6000000	3.816305
2500000	6000000	2.3798654
2750000	6000000	1.0414655
3250000	6000000	2.0843418
3500000	6000000	4.039336
3750000	6000000	1.4792906
4000000	6000000	3.2138715
4250000	6000000	2.6901388
4500000	6000000	1.7532923
5250000	6000000	4.968125
5500000	6000000	4.928931
5750000	6000000	20.225863
6000000	6000000	74.581085
1000000	6250000	1.1093811
1250000	6250000	0.971861
1500000	6250000	1.5807289
1750000	6250000	0.84949905
2000000	6250000	1.7519618
3000000	6250000	0.9630722
3250000	6250000	1.9861912
3500000	6250000	1.5396504
3750000	6250000	1.4096316
4000000	6250000	0.765633
4250000	6250000	2.5634618
5000000	6250000	1.0280803
5250000	6250000	0.7890298
5500000	6250000	3.1312206
5750000	6250000	2.9651444
6000000	6250000	30.65726
6250000	6250000	85.64905
1250000	6500000	1.0443609
1750000	6500000	0.9128709
2000000	6500000	0.9413282
2250000	6500000	1.953942
2500000	6500000	0.8123248
2750000	6500000	1.0664573
3250000	6500000	2.1343591
3500000	6500000	3.3090136
3750000	6500000	3.0295775
4250000	6500000	1.8364624
4500000	6500000	2.6930485
5000000	6500000	1.1047741
5750000	6500000	3.9829266
6000000	6500000	6.7385993
6250000	6500000	13.556041
6500000	6500000	86.637146
1000000	6750000	1.1552249
1500000	6750000	0.8230252
1750000	6750000	0.88460356
2250000	6750000	1.8934376
3250000	6750000	1.034134
3500000	6750000	0.8016373
4000000	6750000	0.79727185
4250000	6750000	0.88979787
5250000	6750000	1.643271
5500000	6750000	0.81515354
5750000	6750000	3.0876753
6000000	6750000	4.353291
6250000	6750000	12.444891
6500000	6750000	11.14439
6750000	6750000	69.115524
0	7000000	3.3683407
1500000	7000000	0.9390052
1750000	7000000	1.009261
2000000	7000000	1.0407232
2500000	7000000	0.8980983
3000000	7000000	3.4325802
3500000	7000000	0.91460323
4000000	7000000	0.9096226
4250000	7000000	1.0151874
4500000	7000000	1.9849386
4750000	7000000	1.1163322
5000000	7000000	1.2214274
5500000	7000000	1.8600485
5750000	7000000	2.6420908
6000000	7000000	0.8277921
6250000	7000000	7.8881187
6500000	7000000	7.628908
6750000	7000000	28.749298
7000000	7000000	74.972855
750000	7250000	1.2286345
2750000	7250000	3.550885
3000000	7250000	1.148622
3250000	7250000	1.1844299
4000000	7250000	1.8262867
4250000	7250000	2.0382333
4500000	7250000	2.988932
4750000	7250000	2.2413058
5000000	7250000	1.2261549
5250000	7250000	1.8820957
5500000	7250000	0.9336239
5750000	7250000	1.7682112
6000000	7250000	6.647969
6250000	7250000	3.9593248
6500000	7250000	7.658436
6750000	7250000	6.5967026
7000000	7250000	20.697334
7250000	7250000	58.554615
1750000	7500000	0.8996219
2500000	7500000	1.6010703
3000000	7500000	3.0596886
4000000	7500000	3.24323
4250000	7500000	2.7147133
4750000	7500000	1.990123
5000000	7500000	3.2662199
5250000	7500000	0.83558476
5500000	7500000	4.973957
5750000	7500000	3.1400962
6000000	7500000	1.475733
6250000	7500000	3.515604
6500000	7500000	4.5334373
6750000	7500000	10.982646
7000000	7500000	13.365664
7250000	7500000	25.996204
7500000	7500000	61.057766
500000	7750000	1.7134484
2000000	7750000	1.022853
2500000	7750000	1.7653542
2750000	7750000	1.1588191
3000000	7750000	3.3736396
3750000	7750000	1.6459787
4000000	7750000	0.8940035
4500000	7750000	0.9754276
4750000	7750000	1.0971637
5500000	7750000	2.7421644
6000000	7750000	0.8135781
6250000	7750000	3.8763359
6500000	7750000	1.6662027
6750000	7750000	4.0365205
7000000	7750000	6.4474807
7250000	7750000	7.3970695
7500000	7750000	14.778182
7750000	7750000	93.24106
750000	8000000	2.1225173
2250000	8000000	0.9365955
3750000	8000000	2.9043736
4000000	8000000	1.5774932
4500000	8000000	0.8605841
5500000	8000000	0.80643713
6000000	8000000	0.7177902
6250000	8000000	2.7359595
6500000	8000000	5.145104
6750000	8000000	2.8490198
7000000	8000000	0.8126252
7250000	8000000	1.6315409
7500000	8000000	7.243472
7750000	8000000	14.376089
8000000	8000000	71.16852
750000	8250000	4.0844674
1000000	8250000	2.1992865
1250000	8250000	0.9633303
1500000	8250000	0.7834269
1750000	8250000	1.6840849
2000000	8250000	1.7365837
3750000	8250000	1.3972584
4250000	8250000	0.84698683
5000000	8250000	1.0190562
6000000	8250000	0.69064003
6250000	8250000	1.3162364
6500000	8250000	1.4144263
6750000	8250000	0.6853141
7000000	8250000	4.6913276
7250000	8250000	1.5698285
7500000	8250000	2.787796
7750000	8250000	6.916159
8000000	8250000	46.781036
8250000	8250000	69.80054
250000	8500000	3.5064745
2500000	8500000	0.792491
3500000	8500000	0.8070552
5500000	8500000	0.8206628
5750000	8500000	0.77713585
6250000	8500000	0.69605553
6500000	8500000	2.2439418
6750000	8500000	2.8992767
7250000	8500000	1.6603216
7500000	8500000	2.9484992
7750000	8500000	1.6255206
8000000	8500000	9.321893
8250000	8500000	24.148104
8500000	8500000	89.755295
750000	8750000	1.0783125
2000000	8750000	0.91692734
3500000	8750000	0.80580956
4500000	8750000	0.87441325
4750000	8750000	0.98354244
6250000	8750000	1.3899626
6750000	8750000	1.447401
7000000	8750000	0.8256837
7500000	8750000	2.2079613
8000000	8750000	9.307506
8250000	8750000	15.155381
8500000	8750000	34.972397
8750000	8750000	83.65872
1000000	9000000	1.0469161
1250000	9000000	0.9171393
1750000	9000000	0.8016671
3000000	9000000	0.90884537
3250000	9000000	0.93717825
5500000	9000000	0.7387284
6500000	9000000	0.67330277
7000000	9000000	1.4887938
7500000	9000000	1.3270615
7750000	9000000	2.1948447
8000000	9000000	6.4547706
8250000	9000000	3.1053107
8500000	9000000	6.5686336
8750000	9000000	20.987186
9000000	9000000	90.46624
1500000	9250000	0.77428097
1750000	9250000	0.83221227
2500000	9250000	0.74055016
4750000	9250000	0.9205005
5750000	9250000	0.72620136
6750000	9250000	0.6773136
7250000	9250000	1.551502
7750000	9250000	0.75949097
8000000	9250000	2.6802843
8250000	9250000	1.9341776
8500000	9250000	4.091347
8750000	9250000	4.7658715
9000000	9250000	32.53202
9250000	9250000	91.11949
1500000	9500000	0.79117435
2000000	9500000	1.7537572
3750000	9500000	1.4110762
4000000	9500000	0.76641756
5750000	9500000	0.74204576
6000000	9500000	1.3949399
6250000	9500000	0.6646265
6500000	9500000	0.714207
6750000	9500000	1.3841827
7250000	9500000	0.79267645
7500000	9500000	1.4076827
8000000	9500000	0.68469083
8250000	9500000	1.3175852
8500000	9500000	0.6967688
8750000	9500000	8.348322
9000000	9500000	11.916875
9250000	9500000	32.555088
9500000	9500000	79.1716
750000	9750000	1.0482033
2000000	9750000	0.8913244
6000000	9750000	0.7089602
6500000	9750000	0.7259729
6750000	9750000	1.4069859
8000000	9750000	0.6959705
8250000	9750000	2.008937
8500000	9750000	2.83299
8750000	9750000	2.1214633
9000000	9750000	3.1876829
9250000	9750000	7.941937
9500000	9750000	29.079521
9750000	9750000	90.73797
1000000	10000000	1.1381807
2500000	10000000	0.77555704
4500000	10000000	0.85705155
5250000	10000000	0.8095131
6750000	10000000	1.4186624
7250000	10000000	0.81242186
8250000	10000000	0.675203
8500000	10000000	1.4282504
8750000	10000000	1.4260461
9000000	10000000	5.1426196
9250000	10000000	3.3366027
9500000	10000000	9.546324
9750000	10000000	29.803886
10000000	10000000	79.6707
2750000	10250000	1.0289181
3250000	10250000	1.0296149
3500000	10250000	0.7981342
4250000	10250000	0.8859095
5500000	10250000	1.6231828
5750000	10250000	0.76854557
6000000	10250000	0.7223779
6250000	10250000	1.376723
6750000	10250000	0.71680725
7250000	10250000	3.2839377
8000000	10250000	1.4182848
8250000	10250000	1.3646387
8500000	10250000	2.1649554
8750000	10250000	2.161614
9000000	10250000	3.8976154
9250000	10250000	4.0461226
9500000	10250000	4.8234687
9750000	10250000	15.409212
10000000	10250000	34.605343
10250000	10250000	73.50851
1750000	10500000	1.8306092
2000000	10500000	1.8876758
2750000	10500000	1.0693005
3500000	10500000	0.82945895
4000000	10500000	0.82494193
6000000	10500000	0.7507294
6250000	10500000	0.715378
6500000	10500000	0.76874447
6750000	10500000	0.7449401
7500000	10500000	2.2727618
7750000	10500000	0.83532244
8000000	10500000	1.4739488
8250000	10500000	2.127296
8750000	10500000	1.4976345
9000000	10500000	1.3501956
9250000	10500000	1.4016409
9500000	10500000	4.2966666
9750000	10500000	5.823267
10000000	10500000	4.4036956
10250000	10500000	23.733912
10500000	10500000	80.162575
500000	10750000	1.6426761
750000	10750000	1.153198
1000000	10750000	1.2418817
3000000	10750000	1.0780982
6000000	10750000	0.7799741
6250000	10750000	0.74324554
6500000	10750000	1.5973818
6750000	10750000	0.7739592
7000000	10750000	0.8830249
7250000	10750000	0.8864426
7750000	10750000	0.86786246
8000000	10750000	1.5313666
8750000	10750000	0.7779874
9000000	10750000	0.7013963
9250000	10750000	2.184363
9500000	10750000	1.4880143
9750000	10750000	3.0250564
10000000	10750000	7.6254025
10250000	10750000	5.3940396
10500000	10750000	32.83363
10750000	10750000	84.03364
500000	11000000	1.4517754
1250000	11000000	0.96150416
1500000	11000000	0.7819417
2000000	11000000	0.8666458
2250000	11000000	0.8994608
2500000	11000000	0.7478772
3250000	11000000	0.9825124
3750000	11000000	1.3946096
4750000	11000000	0.9296079
5750000	11000000	0.7333864
6000000	11000000	0.6893308
6250000	11000000	0.6568706
6500000	11000000	0.7058725
6750000	11000000	0.684015
7000000	11000000	1.5608114
7250000	11000000	0.7834263
7500000	11000000	1.3912556
7750000	11000000	1.5340108
8250000	11000000	0.6511048
8500000	11000000	0.68863785
8750000	11000000	1.3751501
9000000	11000000	2.4795392
9250000	11000000	0.64350367
9500000	11000000	1.9726312
9750000	11000000	2.6735048
10000000	11000000	6.065307
10250000	11000000	4.086155
10500000	11000000	11.32407
10750000	11000000	23.5304
11000000	11000000	76.68472
1250000	11250000	0.9218836
1750000	11250000	0.805814
2500000	11250000	0.7170595
2750000	11250000	1.8827773
4250000	11250000	0.8105457
5500000	11250000	0.7425498
6000000	11250000	2.6437025
6500000	11250000	0.6767857
6750000	11250000	1.3116577
7000000	11250000	0.7482476
7750000	11250000	0.7353995
8500000	11250000	1.3205225
9250000	11250000	0.61698693
9500000	11250000	2.5217936
9750000	11250000	1.9225035
10000000	11250000	1.2923056
10250000	11250000	2.6118517
10500000	11250000	6.7859006
10750000	11250000	9.1653185
11000000	11250000	29.285295
11250000	11250000	60.33899
1250000	11500000	1.0485845
2250000	11500000	0.98092204
2500000	11500000	0.81561
3250000	11500000	1.0714954
4000000	11500000	0.8260758
4750000	11500000	1.0137995
5750000	11500000	0.79980683
6000000	11500000	0.75176126
6750000	11500000	0.745964
7000000	11500000	0.85108453
7250000	11500000	2.5631359
8000000	11500000	1.4759748
8750000	11500000	1.4996929
9250000	11500000	3.5089185
9500000	11500000	0.7170953
10000000	11500000	2.204874
10250000	11500000	0.74270415
10500000	11500000	6.9466805
10750000	11500000	7.2172885
11000000	11500000	8.504726
11250000	11500000	28.539955
11500000	11500000	66.47063
1250000	11750000	0.91134274
1500000	11750000	0.74114805
1750000	11750000	0.79660034
2500000	11750000	0.70886064
3750000	11750000	1.3218532
4000000	11750000	0.71795666
5750000	11750000	1.3902518
6000000	11750000	0.6533686
6500000	11750000	1.3380947
6750000	11750000	2.5933204
7000000	11750000	0.73969215
7500000	11750000	1.3186742
7750000	11750000	0.72699094
8000000	11750000	1.282795
8250000	11750000	1.8514105
8500000	11750000	0.6527118
9000000	11750000	1.7626367
9250000	11750000	0.60993224
9500000	11750000	0.6232399
9750000	11750000	1.9005216
10000000	11750000	1.916294
10250000	11750000	1.9364908
10500000	11750000	3.3541553
10750000	11750000	3.4848163
11000000	11750000	11.087405
11250000	11750000	14.174037
11500000	11750000	22.167852
11750000	11750000	74.14668
1500000	12000000	1.4443212
2250000	12000000	0.83069503
2500000	12000000	0.69070035
3500000	12000000	1.4067876
4000000	12000000	1.3991266
4500000	12000000	0.7632782
4750000	12000000	0.8585374
5750000	12000000	0.67731744
6500000	12000000	0.651907
6750000	12000000	1.2634411
7500000	12000000	0.64244556
7750000	12000000	0.70836616
8000000	12000000	0.62496555
8250000	12000000	0.6013264
8500000	12000000	1.9079701
8750000	12000000	2.5400338
9000000	12000000	1.7174797
9250000	12000000	1.7829193
9500000	12000000	1.2145462
9750000	12000000	1.2345548
10000000	12000000	1.8672005
10250000	12000000	1.8868799
10750000	12000000	1.3582156
11000000	12000000	3.0009325
11250000	12000000	5.754547
11500000	12000000	5.890891
11750000	12000000	29.012623
12000000	12000000	79.26504
1750000	12250000	1.690388
2250000	12250000	0.90454197
2500000	12250000	0.7521021
3250000	12250000	0.9880628
3750000	12250000	1.402488
4500000	12250000	0.83113194
5250000	12250000	0.7850312
6000000	12250000	0.69322497
6500000	12250000	1.4197202
6750000	12250000	0.6878791
7000000	12250000	0.78481436
7250000	12250000	0.787852
7500000	12250000	1.3991151
7750000	12250000	2.314015
8250000	12250000	0.654783
9000000	12250000	0.6233866
10250000	12250000	0.6848731
10500000	12250000	0.71175265
10750000	12250000	0.73947895
11000000	12250000	1.3070835
11250000	12250000	3.7596679
11500000	12250000	4.2763853
11750000	12250000	7.4333596
12000000	12250000	27.764545
12250000	12250000	67.695076
3000000	12500000	1.060324
4000000	12500000	0.84294724
4250000	12500000	0.9407741
5000000	12500000	1.1318966
5500000	12500000	0.8618534
5750000	12500000	0.8161418
6000000	12500000	2.3013446
6500000	12500000	0.7855232
6750000	12500000	2.2835977
7000000	12500000	1.7369334
7500000	12500000	1.548245
7750000	12500000	1.7071085
8250000	12500000	0.72457546
8500000	12500000	0.7663438
9000000	12500000	1.3796651
9500000	12500000	0.731741
10000000	12500000	0.7499685
10500000	12500000	0.78761744
11250000	12500000	1.3868021
11500000	12500000	6.3096
11750000	12500000	4.112836
12000000	12500000	4.007469
12250000	12500000	34.182507
12500000	12500000	80.480804
2000000	12750000	0.76220655
3000000	12750000	2.5139587
3500000	12750000	1.3396772
3750000	12750000	1.2265455
4000000	12750000	0.66619086
4250000	12750000	0.7435045
4750000	12750000	0.8175811
5000000	12750000	1.7891018
5250000	12750000	1.3730977
5500000	12750000	0.6811326
5750000	12750000	1.2900124
6000000	12750000	0.6062597
6250000	12750000	0.5777113
6500000	12750000	0.620808
6750000	12750000	0.6015845
7000000	12750000	0.6863592
7250000	12750000	2.0670474
7500000	12750000	0.61179787
9000000	12750000	0.5451826
10000000	12750000	1.1854174
10750000	12750000	1.9401335
11000000	12750000	1.7146643
11250000	12750000	1.0960056
11500000	12750000	0.6233186
11750000	12750000	1.0834738
12250000	12750000	6.897403
12500000	12750000	13.357029
12750000	12750000	39.71147
500000	13000000	1.7098446
2000000	13000000	1.0207016
2500000	13000000	2.6424618
4000000	13000000	0.8921232
4250000	13000000	0.9956571
4500000	13000000	0.97337604
4750000	13000000	1.094856
5000000	13000000	2.3958588
5250000	13000000	0.9193854
5500000	13000000	0.9121323
5750000	13000000	1.727508
7000000	13000000	2.7573943
8250000	13000000	1.5336918
9250000	13000000	0.75789356
9750000	13000000	0.78718746
11250000	13000000	2.935411
11500000	13000000	5.0082674
11750000	13000000	0.7254619
12000000	13000000	0.7068763
12250000	13000000	2.309148
12500000	13000000	1.703518
12750000	13000000	24.906733
13000000	13000000	47.776802
1750000	13250000	1.0566299
4250000	13250000	1.0628344
4500000	13250000	1.0390501
4750000	13250000	1.1687263
5000000	13250000	1.2787541
5250000	13250000	0.98141664
7000000	13250000	3.9245822
7250000	13250000	0.9849431
7500000	13250000	0.87456065
7750000	13250000	1.9285966
8000000	13250000	0.8507651
8500000	13250000	0.8657727
10500000	13250000	0.8898065
11250000	13250000	0.783366
11500000	13250000	2.6730886
12000000	13250000	0.7545695
12250000	13250000	1.643298
12500000	13250000	2.7276826
12750000	13250000	33.054356
13000000	13250000	40.415344
13250000	13250000	23.62548
2000000	13500000	2.8710763
2500000	13500000	1.2388062
2750000	13500000	1.6263617
4000000	13500000	1.2547024
5000000	13500000	1.6847953
6000000	13500000	1.1418282
6750000	13500000	1.1330229
7250000	13500000	1.2976907
7500000	13500000	1.1522588
8000000	13500000	1.1209075
9000000	13500000	2.0535915
10750000	13500000	1.2180144
11250000	13500000	1.0321072
11500000	13500000	2.347914
11750000	13500000	1.0203061
12250000	13500000	3.2476385
12750000	13500000	26.508734
13000000	13500000	24.088552
13250000	13500000	60.901142
13500000	13500000	24.963245
1250000	13750000	1.1421114
1750000	13750000	0.9983142
3000000	13750000	2.263566
3500000	13750000	0.9046831
4000000	13750000	0.8997565
4500000	13750000	0.98170453
4750000	13750000	2.208448
5000000	13750000	1.2081792
5500000	13750000	1.8398737
6000000	13750000	0.81881356
6250000	13750000	0.7802561
6500000	13750000	2.5153873
6750000	13750000	0.8124992
7500000	13750000	0.8262934
8000000	13750000	0.80381113
10500000	13750000	0.8406978
11250000	13750000	1.4802636
11500000	13750000	3.3674133
12000000	13750000	0.71292454
12250000	13750000	1.5526038
12500000	13750000	1.7180939
12750000	13750000	6.7891464
13000000	13750000	2.7274864
13250000	13750000	6.793525
13500000	13750000	23.015995
13750000	13750000	68.77059
1250000	14000000	0.9971937
2250000	14000000	0.9328473
2750000	14000000	1.0182922
3500000	14000000	3.949458
3750000	14000000	2.8927505
4000000	14000000	2.3567703
4500000	14000000	2.5714204
4750000	14000000	0.96411353
6000000	14000000	0.71491766
6500000	14000000	0.73207337
7750000	14000000	0.7954754
9500000	14000000	0.68195075
10000000	14000000	0.698938
10250000	14000000	1.412609
10750000	14000000	0.7626191
11000000	14000000	0.6739927
11250000	14000000	1.2924391
11500000	14000000	2.205102
12000000	14000000	0.6224645
12250000	14000000	4.066801
12500000	14000000	3.75023
12750000	14000000	5.9277
13000000	14000000	2.381407
13250000	14000000	1.6947209
13500000	14000000	6.69853
13750000	14000000	18.41367
14000000	14000000	68.503006
750000	14250000	1.1678247
2500000	14250000	0.85695213
2750000	14250000	1.1250461
3250000	14250000	1.125808
4000000	14250000	0.8679485
4500000	14250000	1.893999
4750000	14250000	2.1303751
5000000	14250000	1.165468
5250000	14250000	0.8944719
5500000	14250000	0.88741535
5750000	14250000	0.84034795
6000000	14250000	0.789867
6750000	14250000	0.78377587
7000000	14250000	0.8942248
7250000	14250000	0.89768595
7500000	14250000	0.7970824
8000000	14250000	0.7753949
8250000	14250000	0.7460659
8500000	14250000	0.789073
9000000	14250000	0.7102925
9250000	14250000	0.7373562
10500000	14250000	0.8109776
10750000	14250000	1.6851385
11000000	14250000	0.74465156
11250000	14250000	0.7139668
11500000	14250000	0.81209224
11750000	14250000	0.70580333
12000000	14250000	0.6877214
12250000	14250000	3.7442913
12500000	14250000	3.3147123
12750000	14250000	6.549138
13000000	14250000	5.26213
13250000	14250000	5.6171675
13500000	14250000	6.167316
13750000	14250000	9.729782
14000000	14250000	14.673546
14250000	14250000	55.461647
2000000	14500000	1.1542412
2500000	14500000	0.9960593
2750000	14500000	1.3076724
3250000	14500000	1.308558
3500000	14500000	1.0143645
4500000	14500000	1.1007239
4750000	14500000	1.2380972
5250000	14500000	2.079339
6750000	14500000	0.9110045
7250000	14500000	1.0434053
7500000	14500000	0.92647105
7750000	14500000	2.0430703
8250000	14500000	1.7343463
8500000	14500000	0.9171615
11750000	14500000	0.82037485
12000000	14500000	0.79935765
12750000	14500000	3.8061225
13000000	14500000	3.0581598
13250000	14500000	3.264495
13500000	14500000	1.4336886
13750000	14500000	7.1967616
14000000	14500000	5.385938
14250000	14500000	21.818792
14500000	14500000	74.929016
1500000	14750000	0.8224531
2500000	14750000	0.7866237
2750000	14750000	2.0654316
3000000	14750000	2.0043457
3250000	14750000	1.0334151
5250000	14750000	0.8210643
6000000	14750000	1.4500883
7250000	14750000	0.82401454
7500000	14750000	0.7316674
7750000	14750000	0.8067429
8500000	14750000	0.7243153
9500000	14750000	0.6916102
10000000	14750000	0.7088381
11000000	14750000	0.68353945
11250000	14750000	1.3107458
11750000	14750000	1.2957588
12250000	14750000	1.3748018
12500000	14750000	2.28201
12750000	14750000	1.8034989
13000000	14750000	4.830277
13500000	14750000	1.1322353
13750000	14750000	4.059672
14000000	14750000	15.59605
14250000	14750000	13.314927
14500000	14750000	17.297052
14750000	14750000	60.392033
2000000	15000000	1.5591118
2500000	15000000	1.3454449
3250000	15000000	0.88377905
3500000	15000000	1.370171
4000000	15000000	1.3627095
5250000	15000000	0.7021761
5500000	15000000	0.6966366
5750000	15000000	1.3193758
6000000	15000000	1.2401189
6250000	15000000	0.5908612
7250000	15000000	1.4093983
7750000	15000000	0.6899284
8500000	15000000	0.61943614
8750000	15000000	1.2369602
9250000	15000000	0.5788375
9500000	15000000	0.59146667
9750000	15000000	0.6012106
10000000	15000000	0.6062
11000000	15000000	0.5845645
11500000	15000000	1.9125199
11750000	15000000	0.55406797
12000000	15000000	1.0797466
12250000	15000000	1.7636005
12500000	15000000	1.3010536
12750000	15000000	1.0282376
13000000	15000000	5.5078187
13250000	15000000	0.73492914
13500000	15000000	2.9048707
13750000	15000000	2.0831046
14000000	15000000	5.4563637
14250000	15000000	7.368031
14500000	15000000	11.678273
14750000	15000000	27.053402
15000000	15000000	67.305115
1750000	15250000	0.8243162
2000000	15250000	0.850013
3000000	15250000	0.9345225
3500000	15250000	0.7470042
5000000	15250000	0.9976035
5500000	15250000	1.5191987
5750000	15250000	0.7193111
6250000	15250000	0.6442638
6500000	15250000	0.6923253
7000000	15250000	0.765428
7250000	15250000	3.841953
8500000	15250000	0.6754214
9250000	15250000	0.63115346
9750000	15250000	0.65554863
10000000	15250000	1.321978
10250000	15250000	0.6679555
10500000	15250000	0.6941711
11000000	15250000	0.63739806
11500000	15250000	1.3902503
12000000	15250000	0.58866763
12500000	15250000	2.8372884
12750000	15250000	2.2423415
13000000	15250000	3.0028105
13250000	15250000	0.8013528
13500000	15250000	1.0558053
13750000	15250000	3.0285034
14000000	15250000	1.9831719
14250000	15250000	9.494681
14500000	15250000	4.2445893
14750000	15250000	10.726733
15000000	15250000	19.493746
15250000	15250000	75.019806
1500000	15500000	0.7116185
1750000	15500000	1.5297228
3000000	15500000	0.86711895
3500000	15500000	1.3862513
4000000	15500000	0.68935114
5750000	15500000	0.66743
6250000	15500000	1.1955911
6500000	15500000	1.284781
7000000	15500000	0.71022063
7250000	15500000	0.71296954
7750000	15500000	0.6980254
8250000	15500000	0.5925483
9000000	15500000	0.56413597
9250000	15500000	0.5856308
9750000	15500000	0.6082664
10500000	15500000	0.64410317
10750000	15500000	0.66919416
11000000	15500000	0.591425
11250000	15500000	1.1341084
11500000	15500000	0.6449884
11750000	15500000	1.6817116
12000000	15500000	1.0924186
12250000	15500000	2.9738302
12750000	15500000	2.08061
13500000	15500000	1.9593083
13750000	15500000	2.1075518
14000000	15500000	1.8401333
14250000	15500000	2.033046
